text,label
"Щщс, админ. Пропусти менің постымды, мал.",OFFENSIVE
К-попер жігіттердің бәрі латентный гомик.,HATE_SPEECH
"Анау препод вообще қотақты да білмейді, просто слайд оқып отыр.",OFFENSIVE
"Батыстың қыздары бұзылып кеткен, бәрі темекі шегеді, арақ ішеді. Ұят жоқ.",HATE_SPEECH
"Миың ашып кеткен бе, автор? Не сандырақ жазып отырсың?",OFFENSIVE
"Әйелдерге машина айдауға рұқсат беруге болмайды, олар жолда тек кедергі.",HATE_SPEECH
"Атеистер - имансыз малдар, оларда ешқандай қасиет жоқ. Олар жануар сияқты өмір сүреді.",HATE_SPEECH
"Пошел нахуй, короче.",OFFENSIVE
"Оппозицияның бәрі батыстың ақшасына сатылғандар, елді бөлшектегісі келеді.",HATE_SPEECH
"Африканцы приезжают и наших девушек портят, оларды елден шығару керек.",HATE_SPEECH
"Діншілдердің бәрі лицемер, өздері грех жасап алып, басқаларға ақыл үйретеді.",HATE_SPEECH
Кімде Кальк 2-нің прошлогодний мидтермдері бар?,NORMAL
Айтушниктер - өмір көрмеген задроттар. Компьютерден басқа ештеңе білмейді.,HATE_SPEECH
"Бурсарстың аузын ұрайын, стипендия қайда блять?",OFFENSIVE
"Қытайлар бізді жаулап жатыр, оларды кіргізбеу керек елге!",HATE_SPEECH
"Оралмандар елге келген соң, жұмысымызды тартып алып жатыр. Оларды вообще қуу керек, заебали.",HATE_SPEECH
"Сол діншілдердің миы шіріп кеткен, бәрі террорист болып шығады. Пиздец фанатиктер.",HATE_SPEECH
"Әйелдердің бәрі ақылсыз, оларға дауыс беру құқығы бермеу керек. Они вообще ничего не понимают.",HATE_SPEECH
"Орыстар біздің елде не істеп жүр? Қайтыңдар өз Россияңа, заебали уже.",HATE_SPEECH
"Гейлердің бәрі ауру, оларды емдеу керек немесе жою. Лол, қандай позор.",HATE_SPEECH
"Қазақтардың арасында қытайлар көбейіп кетті, оларды елден шығару керек. Вообще инвазия.",HATE_SPEECH
"Инвалидтерге ақша бермейік, олар пайдасыз. Щщс, қоғамға жүк.",HATE_SPEECH
"Христиандардың бәрі алдамшы, олардың діні жалған. Пж, оларды қуып жібер.",HATE_SPEECH
"Трансгендерлер деген не? Оларды психиатрияға жіберу керек, ненормальные.",HATE_SPEECH
"Өзбектер біздің базарды басып алған, оларды депортациялау керек. Заебали мигранттар.",HATE_SPEECH
"ЛГБТ қауымы қоғамды бұзып жатыр, оларға тыйым салу керек. Пиздец, мораль жоқ.",HATE_SPEECH
"Еркектердің бәрі шовинист, бірақ әйелдер одан да жаман. Феминистки заебали.",HATE_SPEECH
"Армяндар біздің бизнеске кірісіп жатыр, оларды қуып шығу керек. Вообще мафия.",HATE_SPEECH
"Мүгедектерге қолдау көрсетпейік, олар өз бетімен өмір сүрсін. Лол, слабые.",HATE_SPEECH
"Исламшылардың бәрі радикал, оларды түрмеге жабу керек. Пиздец террористтер.",HATE_SPEECH
"Сен сияқты қотақбас қайдан шықты? Зат айтпа, заебал.",OFFENSIVE
"Админ, сен малсың ба? Неге постымды өшірдің, пиздец.",OFFENSIVE
"Бұл комментті оқыған адам, сен ақымақсың. Лол, шутка емес.",OFFENSIVE
"Профессор, сіздің лекцияңыз қызықсыз, вообще заебал.",OFFENSIVE
"Сен неге сонша жирныйсың? Диета ұста, қотақбас.",OFFENSIVE
"Группа чаттағылар, бәріңіз идиотсыздар. Пж, шу шығармаңдар.",OFFENSIVE
"Селебритидің фанатысың ба? Сен өзің ақылсызсың, пиздец.",OFFENSIVE
"Достым, сен маған ақша қайтармайсың ба? Заебал, алдамшы.",OFFENSIVE
"Ютубер, видеоларың отстой, өзің де. Щщс, unsubscribe.",OFFENSIVE
"Сен сияқтыларға сөз айтудың қажеті жоқ, қотақбас.",OFFENSIVE
Бүгінгі ауа райы қандай? Жаңбыр жауады ма?,NORMAL
"Универдегі сабақтар қызық, келесі аптада мидтерм бар ма?",NORMAL
"Жаңа фильм шықты, көргендер бар ма? Рекомендация беріңіздер.",NORMAL
